"Topic","CollectionNumber","Year","Paper","OriginalQuestion","Occurrence","Type","SecondaryTopics","Reason","Id"
"平面解析几何","172","2021","浙江卷","16","1","fill_blank","","核心是椭圆与直线、圆的位置关系，求离心率，属于圆锥曲线问题。","2021-浙江卷::16::occ1"
"平面解析几何","173","2021","浙江卷","21","1","solution","","核心是抛物线方程与直线、圆的位置关系，求截距范围，属于圆锥曲线问题。","2021-浙江卷::21::occ1"
"平面解析几何","174","2022","北京卷","3","1","single_choice","","核心是直线与圆的位置关系（对称轴），属于解析几何问题。","2022-北京卷::3::occ1"
"平面解析几何","175","2022","北京卷","12","1","fill_blank","","核心是双曲线渐近线方程求参数，属于圆锥曲线问题。","2022-北京卷::12::occ1"
"平面解析几何","176","2022","北京卷","19","1","solution","","核心是椭圆方程与直线、交点问题，属于圆锥曲线问题。","2022-北京卷::19::occ1"
"平面解析几何","177","2022","全国甲卷-理科","8","1","single_choice","","圆弧长度近似计算","2022-全国甲卷-理科::8::occ1"
"平面解析几何","178","2022","全国甲卷-理科","10","1","single_choice","","椭圆离心率计算","2022-全国甲卷-理科::10::occ1"
"平面解析几何","179","2022","全国甲卷-理科","14","1","fill_blank","","双曲线渐近线与圆相切","2022-全国甲卷-理科::14::occ1"
"平面解析几何","180","2022","全国甲卷-理科","20","1","solution","","抛物线综合","2022-全国甲卷-理科::20::occ1"
"平面解析几何","181","2022","全国甲卷-理科","22","1","solution","","参数方程与极坐标","2022-全国甲卷-理科::22::occ1"
"平面解析几何","182","2022","全国甲卷-文科","11","1","single_choice","","椭圆方程","2022-全国甲卷-文科::11::occ1"
"平面解析几何","183","2022","全国甲卷-文科","14","1","fill_blank","","求圆的方程，涉及直线和圆，属于解析几何","2022-全国甲卷-文科::14::occ1"
"平面解析几何","184","2022","全国甲卷-文科","15","1","fill_blank","","双曲线离心率范围","2022-全国甲卷-文科::15::occ1"
"平面解析几何","185","2022","全国甲卷-文科","21","1","solution","","抛物线方程及直线与抛物线综合","2022-全国甲卷-文科::21::occ1"
"平面解析几何","186","2022","全国甲卷-文科","22","1","solution","","参数方程与极坐标","2022-全国甲卷-文科::22::occ1"
"平面解析几何","187","2022","全国乙卷-理科","5","1","single_choice","","抛物线定义和距离计算","2022-全国乙卷-理科::5::occ1"
"平面解析几何","188","2022","全国乙卷-理科","11","1","single_choice","","双曲线离心率计算","2022-全国乙卷-理科::11::occ1"
"平面解析几何","189","2022","全国乙卷-理科","14","1","fill_blank","","求圆的方程","2022-全国乙卷-理科::14::occ1"
"平面解析几何","190","2022","全国乙卷-理科","20","1","solution","","椭圆方程和直线过定点","2022-全国乙卷-理科::20::occ1"
"平面解析几何","191","2022","全国乙卷-理科","22","1","solution","","参数方程与极坐标","2022-全国乙卷-理科::22::occ1"
"平面解析几何","192","2022","全国乙卷-文科","6","1","single_choice","","抛物线定义和距离","2022-全国乙卷-文科::6::occ1"
"平面解析几何","193","2022","全国乙卷-文科","15","1","fill_blank","","求过三点的圆的方程，核心是解析几何。","2022-全国乙卷-文科::15::occ1"
"平面解析几何","194","2022","全国乙卷-文科","21","1","solution","","椭圆方程、直线与椭圆、定点问题，核心是解析几何。","2022-全国乙卷-文科::21::occ1"
"平面解析几何","195","2022","全国乙卷-文科","22","1","solution","","参数方程与极坐标方程，直线与曲线有公共点，核心是解析几何。","2022-全国乙卷-文科::22::occ1"
"平面解析几何","196","2022","上海卷","1","1","fill_blank","","双曲线实轴长，核心是解析几何。","2022-上海卷::1::occ1"
"平面解析几何","197","2022","上海卷","3","3","solution","","几何图形面积最值，涉及圆和直线，核心是解析几何。","2022-上海卷::3::occ3"
"平面解析几何","198","2022","上海卷","4","2","single_choice","","集合表示圆系，判断直线与圆位置关系，核心是解析几何。","2022-上海卷::4::occ2"
"平面解析几何","199","2022","上海卷","4","3","solution","","椭圆方程、直线与椭圆、距离最值，核心是解析几何。","2022-上海卷::4::occ3"
"平面解析几何","200","2022","天津卷","7","1","single_choice","","抛物线、双曲线性质求标准方程，核心是解析几何。","2022-天津卷::7::occ1"
"平面解析几何","201","2022","天津卷","12","1","fill_blank","","直线与圆相交弦长求参数，核心是解析几何。","2022-天津卷::12::occ1"
"平面解析几何","202","2022","天津卷","19","1","solution","","椭圆离心率、标准方程，核心是解析几何。","2022-天津卷::19::occ1"
"平面解析几何","203","2022","新高考II卷","10","1","multiple_choice","","抛物线性质、直线与抛物线，核心是解析几何。","2022-新高考II卷::10::occ1"
"平面解析几何","204","2022","新高考II卷","15","1","fill_blank","","直线对称、直线与圆有公共点，核心是解析几何。","2022-新高考II卷::15::occ1"
"平面解析几何","205","2022","新高考II卷","16","1","fill_blank","","直线与椭圆相交，求直线方程，核心是解析几何。","2022-新高考II卷::16::occ1"
"平面解析几何","206","2022","新高考II卷","21","1","solution","","双曲线方程与性质，直线与渐近线、圆锥曲线综合，核心是解析几何。","2022-新高考II卷::21::occ1"
"平面解析几何","207","2022","新高考I卷","11","1","multiple_choice","","抛物线性质及直线与抛物线位置关系，主类为平面解析几何。","2022-新高考I卷::11::occ1"
"平面解析几何","208","2022","新高考I卷","14","1","fill_blank","","圆的公切线方程，主类为平面解析几何。","2022-新高考I卷::14::occ1"
"平面解析几何","209","2022","新高考I卷","16","1","fill_blank","","椭圆中弦长和周长，主类为平面解析几何。","2022-新高考I卷::16::occ1"
"平面解析几何","210","2022","新高考I卷","21","1","solution","","双曲线中的直线斜率和面积，主类为平面解析几何。","2022-新高考I卷::21::occ1"
"平面解析几何","211","2022","浙江卷","16","1","fill_blank","","双曲线离心率计算，主类为平面解析几何。","2022-浙江卷::16::occ1"
"平面解析几何","212","2022","浙江卷","21","1","solution","","椭圆上的距离和最值问题，主类为平面解析几何。","2022-浙江卷::21::occ1"
"平面解析几何","213","2023","北京卷","6","1","single_choice","","抛物线焦半径公式，主类为平面解析几何。","2023-北京卷::6::occ1"
"平面解析几何","214","2023","北京卷","12","1","fill_blank","","双曲线标准方程，主类为平面解析几何。","2023-北京卷::12::occ1"
"平面解析几何","215","2023","北京卷","19","1","solution","","椭圆方程及直线与椭圆综合，主类为平面解析几何。","2023-北京卷::19::occ1"
"平面解析几何","216","2023","全国甲卷-理科","8","1","single_choice","","双曲线渐近线与圆相交弦长，主类为平面解析几何。","2023-全国甲卷-理科::8::occ1"
"平面解析几何","217","2023","全国甲卷-理科","12","1","single_choice","","椭圆中焦点三角形求距离，主类为平面解析几何。","2023-全国甲卷-理科::12::occ1"
"平面解析几何","218","2023","全国甲卷-理科","20","1","solution","","抛物线弦长和面积最值，主类为平面解析几何。","2023-全国甲卷-理科::20::occ1"
"平面解析几何","219","2023","全国甲卷-理科","22","1","solution","","参数方程和极坐标方程，主类为平面解析几何。","2023-全国甲卷-理科::22::occ1"
"平面解析几何","220","2023","全国甲卷-文科","7","1","single_choice","","椭圆焦点三角形数量积，核心是圆锥曲线。","2023-全国甲卷-文科::7::occ1"
"平面解析几何","221","2023","全国甲卷-文科","9","1","single_choice","","双曲线渐近线与圆相交求弦长，核心是圆锥曲线。","2023-全国甲卷-文科::9::occ1"
"平面解析几何","222","2023","全国甲卷-文科","21","1","solution","","直线与抛物线相交求参数和面积最值，核心是圆锥曲线。","2023-全国甲卷-文科::21::occ1"
"平面解析几何","223","2023","全国甲卷-文科","22","1","solution","","参数方程和极坐标方程，核心是解析几何。","2023-全国甲卷-文科::22::occ1"
"平面解析几何","224","2023","全国乙卷-理科","11","1","single_choice","","双曲线中点弦问题，核心是圆锥曲线。","2023-全国乙卷-理科::11::occ1"
"平面解析几何","225","2023","全国乙卷-理科","13","1","fill_blank","","抛物线准线距离，核心是圆锥曲线。","2023-全国乙卷-理科::13::occ1"
"平面解析几何","226","2023","全国乙卷-理科","20","1","solution","","椭圆方程和定点问题，核心是圆锥曲线。","2023-全国乙卷-理科::20::occ1"
"平面解析几何","227","2023","全国乙卷-理科","22","1","solution","","极坐标与参数方程，核心是解析几何。","2023-全国乙卷-理科::22::occ1"
"平面解析几何","228","2023","全国乙卷-文科","11","1","single_choice","","圆方程求最值，核心是解析几何。","2023-全国乙卷-文科::11::occ1"
"平面解析几何","229","2023","全国乙卷-文科","12","1","single_choice","","双曲线中点弦，核心是圆锥曲线。","2023-全国乙卷-文科::12::occ1"
"平面解析几何","230","2023","全国乙卷-文科","13","1","fill_blank","","抛物线准线距离，核心是圆锥曲线。","2023-全国乙卷-文科::13::occ1"
"平面解析几何","231","2023","全国乙卷-文科","21","1","solution","","椭圆方程和定点问题，核心是圆锥曲线。","2023-全国乙卷-文科::21::occ1"
"平面解析几何","232","2023","全国乙卷-文科","22","1","solution","","极坐标与参数方程，核心是解析几何。","2023-全国乙卷-文科::22::occ1"
"平面解析几何","233","2023","上海卷","16","1","single_choice","集合与逻辑","核心是椭圆、双曲线的几何性质与命题判断，主类为解析几何。","2023-上海卷::16::occ1"
"平面解析几何","234","2023","上海卷","20","1","solution","","核心是椭圆方程、直线与椭圆、距离问题，属于解析几何。","2023-上海卷::20::occ1"
"平面解析几何","235","2023","天津卷","9","1","single_choice","","核心是双曲线方程与几何性质，通过焦点、渐近线、斜率等求解。","2023-天津卷::9::occ1"
"平面解析几何","236","2023","天津卷","12","1","fill_blank","","核心是直线与圆相切、与抛物线相交求参数，属于解析几何。","2023-天津卷::12::occ1"
"平面解析几何","237","2023","天津卷","18","1","solution","","核心是椭圆方程、离心率、直线与椭圆交点、面积问题，属于解析几何。","2023-天津卷::18::occ1"
"平面解析几何","238","2023","新高考II卷","5","1","single_choice","","核心是椭圆与直线相交，面积比求参数，属于解析几何。","2023-新高考II卷::5::occ1"
